Name,Location,URL,datetime,lon,lat,genre,pay,about,pornlevel
Make Extra $450 With Bud Light Company,mendocino,http://mendocino.craigslist.org/lbg/5846259188.html,2016-10-25T15:13:13-0700,39.2131,-123.72,labor,$450 Weekly,HELLO      Would you allow Bud Light to put a small sticker on your CAR TRUCK OR MOTORCYCLE For Bud Light Promo Advertising and receive $450 every week?!      The program will last 3 months...      If you are interested please text     show contact info   for more details.   Ask for Josh Michael    ,0
Big Cartel Web Dev Help Needed,goldcountry,http://goldcountry.craigslist.org/cpg/5850579858.html,2016-10-28T10:46:34-0700,39.220019,-121.06144,computer,500,Hi there    We're a small business based in Grass Valley that wants to do a redesign of our website. Currently it's a basic theme by Big Cartel and we'd like to refresh the look and get a more advanced theme that allows for more features/customizations - something higher quality than what we currently have. Thus we're looking for someone (ideally local) who has worked with Big Cartel. We are happy with the service and back end.       Please reach out to us with some examples of your work (at least one Big Cartel site is a  must) and we'll see if it's a good fit. The product is young hip colorful and trendy so people that have design skills within this aesthetic will be the best match. Also please let us know an estimate of your rates.       Thanks much!            ,0
Painting Help Wanted!,mendocino,http://mendocino.craigslist.org/lbg/5800144150.html,2016-09-26T11:07:37-0700,39.22361,-123.764935,labor,$15 to $20 depending,Wanted: Hourly help with interior painting projects. Begin right away. Estimate five days of work. Will pay between $15 and $20 per hour depending on experience and interview. Must have good work and personal references from the local area. Must be proficient working with mud paint and paint preparation. Do NOT respond if you do not have these skills or if you do not have the references described. This work could lead to ongoing projects if things go well. Thanks for your interest.  -Bill    ,0
Need guy to  unload  Truck,susanville,http://susanville.craigslist.org/lbg/5790915238.html,2016-09-20T12:15:56-0700,39.2319,-120.0753,labor,Pay 15 $ per hr,Need 2 guy to unload my truck    Tomorrow 10:00. Am   Pay 15 $per hr   Tnx    ,0
Seeking Reliable Housecleaner,goldcountry,http://goldcountry.craigslist.org/dmg/5842329467.html,2016-10-23T08:12:03-0700,39.281204,-121.022455,domestic,18.50 per hour,Seeking reliable housecleaner for cleaning a house & deck.   Must live in the area Grass Valley/Nevada City   $18.50 per hour for 5 hours per cleaning.   In response mention experience and location.   OK for new to cleaning as long as very thorough and detail oriented and experience with own home or families.   ,0
2 lady trimmers needed,goldcountry,http://goldcountry.craigslist.org/dmg/5851484828.html,2016-10-28T23:50:46-0700,39.3017,-120.9717,domestic,discuss in person,2 lady trimmers neededWhy ladys?they are usually better trims 4 days wk min9-5no cigsboozedrugs petsmust have docs recvalid cdlreliable car.2 months wrk.    ,0
Need mattress moved from Colfax to NC,goldcountry,http://goldcountry.craigslist.org/lbg/5850528665.html,2016-10-28T10:20:27-0700,39.3017,-120.9717,labor,$40,Need a mattress and box spring that are in Colfax brought to Nevada City. Will pay $40. Like this done on Monday or Tuesday afternoon.    ,0
Snow Removal,goldcountry,http://goldcountry.craigslist.org/lbg/5846352891.html,2016-10-25T16:19:23-0700,39.3017,-120.9717,labor,Please provide quote after looking at our road,I'm looking for someone who can remove snow on our private road off Cement Hill    ,0
trimmers needed,goldcountry,http://goldcountry.craigslist.org/dmg/5838481968.html,2016-10-20T16:00:58-0700,39.3017,-120.9717,domestic,discuss in person,Hi Need 2 girl trimmers for work on san juan ridgemust have drs recvalid cdlreliable carno drugsalcoholcigs2 months wrkcall or tex    ,0
Interested In Making Money Renting Out Baby Equipment?,goldcountry,http://goldcountry.craigslist.org/lbg/5828904598.html,2016-10-14T14:30:37-0700,39.3017,-120.9717,labor,We pay you 80% of the rental fee and you keep all of the delivery fee.,Babierge is a national baby equipment rental service and we are looking for new on-the-ground Trusted Partners who will deliver pick-up and clean the rented baby equipment for our clients who are typically traveling families and grandparents. Our compensation works like this: We pay you 80% of the rental fee and you keep all of the delivery fee.      Ideal Trusted Partners can be described as:      - Parents with excess baby equipment   - Savvy about social networking   - Members of local parent groups and Next Door in your neighborhood   - Having a flexible schedule   - Excited to join of a new and growing business!      Here's a quick description of our company mission from our blog:       At Babierge we understand that even when traveling families require the same tools of support they use at home to raise their children. There should be no corners cut for a young family embarking on its first journeys together. As a fledgling business our number one goal is to shoulder the universal obstacles of the young family on the move. We believe the logistics and burdens of transporting an infant's necessities should not stop young families from venturing into the world as often as they'd like or worse from traveling at all.      As a young company Babierge in need of allies. Our business plan is dependent on establishing a core of Trusted Partners who will work with Babierge in their home cities to deliver items to customers and reinforce our constantly growing network of support. If making part time money alongside a loving generous and patient team aspiring to forge a new business with unfathomable potential please contact us as soon as possible!      To learn more please go to http://www.babierge.com/partners   ,0
CAR WRAPPER,chico,http://chico.craigslist.org/lbg/5840672619.html,2016-10-22T05:55:28-0700,39.3163,-122.1849,labor,$500/ week,Make extra income $500   Weekly    ROCKSTAR rolling   Advertisement Campaign      (ROCKSTAR ENERGY DRINK auto wraps adverts offer)   Do you have a car truck boat bike?   Would you like to wrap your  'VEHICLE'   With ROCKSTAR ENERGY DRINK logo on it for $500 per week?    Get back   to us ASAP for more    information   show contact info      ,0
Too Many Leads Not Enough Agents,mendocino,http://mendocino.craigslist.org/dmg/5828072391.html,2016-10-14T07:06:35-0700,39.3173,-123.7739,domestic,Commission+Overrides+Bonuses,LIFE AND HEALTH INSURANCE AGENTS NEEDED   PART TIME OR FULL TIME   EXPERIENCE NOT NECESSARY   NOT LICENSED-NO PROBLEM GREAT TRAINING PROGRAM TO OBTAIN LICENSE.   WE ARE SIMPLY LOOKING FOR SOMEONE WHO CARES ABOUT MAKING A DIFFERENCE AND MAKING MONEY WHILE HAVING FUN      **NO COLD CALLING   **IN-HOUSE LEADS-THESE ARE PEOPLE WHO HAVE FILLED OUT A FORM AND REQUESTED FOR SOMEONE TO CONTACT AND HELP THEM.   **WE HAVE TOO MANY LEADS AND NOT ENOUGH REPS   **RESIDUAL INCOME--- ABILITY TO EARN RESIDUAL INCOME   **TRAINING WITH TOP PRODUCERS   **YEARLY EXOTIC INCENTIVE TRIPS      WHAT WE ARE LOOKING FOR:      DRIVEN TO SUCCEED AND HELP OTHERS   DRIVEN TO CHANGE THEIR FINANCIAL SITUATION   SELF MOTIVATED   HARD WORKING   COACHABLE   TEAM PLAYER/LEADER   BUSINESS MIND SET   WILLING TO PLUG INTO OUR TRAINING PROGRAM AND SYSTEM FOR SUCCESS      INCOME:   PART TIME- 35-75K   FULL TIME- 100K+ FIRST YEAR   AVERAGE: $519 PER APPOINTMENT      REQUIREMENTS:   LIFE INSURANCE LICENSE OR WILLINGNESS TO OBTAIN ONE   (CAN BE OBTAINED IN 20 HOURS)      IF THIS IS YOU REPLY TO THIS AD. INCLUDE PHONE NUMBER FOR INTERVIEW   CANNOT WAIT TO TALK TO YOU    ,0
Opportunity! Opportunity!! Opportunity!!!,mendocino,http://mendocino.craigslist.org/lbg/5835362349.html,2016-10-18T17:41:58-0700,39.3173,-123.7739,labor,280,Someone honest needed to post on CL and paid $280 weekly you can text this number    show contact info   for details!    ,0
*****personal assistant needed****,mendocino,http://mendocino.craigslist.org/lbg/5827580374.html,2016-10-13T18:05:28-0700,39.3173,-123.7739,labor,800 biweekly,I want a personal assistance due to my busy shedule and this job doesn't require any experience...You need to be Hardworking and Honest to work with me.I will be paying $800 Bi weekly.    You can reach Fred     show contact info   For Details.    ,0
Adult outdoor model,yubasutter,http://yubasutter.craigslist.org/tlg/5846637110.html,2016-10-25T20:50:38-0700,39.3459,-121.2663,talent,$1,000 to 5,0
trimmers,mendocino,http://mendocino.craigslist.org/lbg/5796528210.html,2016-09-23T21:58:45-0700,39.382345,-123.360329,labor,15 an hour or 150 a lbs,Looking for attractive girls who don't mind working in the nude... Email for details... Need a crew asap    ,1
Need help moving Twin mattress,mendocino,http://mendocino.craigslist.org/lbg/5844514473.html,2016-10-24T14:19:13-0700,39.438845,-123.804588,labor,fee negotiable / $15/hr,"I have a twin mattress to transport from Point Arena to Fort Bragg anytime before Nov 1 2016. (plus one piece of plywood identical in size to the mattress: 38"" x 74""). Easy first floor pickup 2nd floor drop-off. Fee negotiable.   please call scott @    show contact info   ",0
Paint Prep Help,mendocino,http://mendocino.craigslist.org/lbg/5850928418.html,2016-10-28T14:01:20-0700,39.4402,-123.7703,labor,by the hour,I'm going to paint a 16 foot panel truck. 50% or more of the prep has been done but the guy who was helping is out of town.  A few small holes have been bondo filled and a lot of the body already sanded.       need to finish the sanding and tape for paint.  Probably a days work but might have more for the right person as there is other work to do.      I'm not sanding the old paint off just taking off the oxidized surface level and roughing up to hold primer so it's light sanding. No special skills required. Have power tools and all materials needed.       Any responsible hard worker can do the job.        References preferred.       Pay by the hour.   ,0
